div_dpto;departamento;div_mpio;municipio;ano;casos;proyeccion;historico;hist_nal;tasa;porcentaje;mun_dpto
5;ANTIOQUIA;5001;MEDELLÍN (CT);2010;473;2185539;9081;5073;21.642258500077098;9.32387147644392;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2011;1554;2213549;9081;15803;70.20400271238631;9.833575903309498;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2012;1245;2240690;9081;16033;55.56324168001821;7.765234204453315;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2013;914;2266969;9081;14971;40.318151681827146;6.105136597421682;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2014;649;2293601;9081;12958;28.29611602017962;5.00848896434635;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2015;489;2320791;9081;12460;21.070402289564203;3.9245585874799356;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2016;534;2351077;9081;12164;22.712994938064558;4.390003288391976;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2017;577;2385018;9081;12079;24.192689531064335;4.776885503766868;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2018;626;2427129;9081;12667;25.791789393971232;4.941975211178653;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2019;583;2483545;9081;12656;23.47450921968396;4.606510745891277;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2020;406;2533424;9081;13953;16.02574223659364;2.9097685085644662;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2021;402;2573220;9081;13873;15.622449693380279;2.89771498594392;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2022;363;2612958;9081;13442;13.892301368793527;2.7004909983633385;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5001;MEDELLÍN (CT);2023;266;2653729;9081;9958;10.023630898256755;2.671219120305282;MEDELLÍN (CT) - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2010;2;21822;63;5073;9.165062780680048;0.03942440370589395;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2011;3;21619;63;15803;13.876682547758916;0.01898373726507625;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2012;8;21371;63;16033;37.43390576014225;0.049897087257531336;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2013;6;21166;63;14971;28.347349522819613;0.04007748313405918;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2014;4;20942;63;12958;19.100372457262917;0.03086896125945362;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2015;5;20718;63;12460;24.133603629693987;0.04012841091492777;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2016;7;20534;63;12164;34.08980227914678;0.05754685958566261;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2017;2;20437;63;12079;9.78617213876792;0.016557662058117394;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2018;5;20367;63;12667;24.54951637452742;0.03947264545669851;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2019;4;20258;63;12656;19.745285813012146;0.03160556257901391;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2020;5;20287;63;13953;24.646325232907778;0.035834587543897366;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2021;2;20602;63;13873;9.707795359673819;0.014416492467382686;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2022;4;20920;63;13442;19.120458891013385;0.029757476565987203;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5002;ABEJORRAL;2023;6;21246;63;9958;28.24060999717594;0.06025306286402892;ABEJORRAL - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2010;0;2655;1;5073;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2011;0;2672;1;15803;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2012;0;2668;1;16033;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2013;0;2692;1;14971;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2014;0;2661;1;12958;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2015;0;2630;1;12460;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2016;0;2629;1;12164;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2017;1;2652;1;12079;37.70739064856712;0.008278831029058697;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2018;0;2695;1;12667;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2019;0;2710;1;12656;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2020;0;2735;1;13953;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2021;0;2777;1;13873;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2022;0;2820;1;13442;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5004;ABRIAQUÍ;2023;0;2864;1;9958;0;0;ABRIAQUÍ - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2010;0;4679;7;5073;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2011;0;4678;7;15803;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2012;0;4649;7;16033;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2013;1;4672;7;14971;21.404109589041095;0.006679580522343197;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2014;0;4674;7;12958;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2015;1;4680;7;12460;21.367521367521366;0.008025682182985553;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2016;1;4620;7;12164;21.645021645021647;0.008220979940808944;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2017;2;4600;7;12079;43.47826086956522;0.016557662058117394;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2018;0;4657;7;12667;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2019;0;4669;7;12656;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2020;1;4698;7;13953;21.285653469561517;0.0071669175087794735;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2021;0;4771;7;13873;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2022;0;4845;7;13442;0;0;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5021;ALEJANDRÍA;2023;1;4920;7;9958;20.32520325203252;0.01004217714400482;ALEJANDRÍA - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2010;1;28132;191;5073;3.5546708374804497;0.019712201852946976;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2011;17;28354;191;15803;59.95626719334133;0.10757451116876543;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2012;26;28482;191;16033;91.28572431711255;0.16216553358697686;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2013;25;28780;191;14971;86.86587908269632;0.16698951305857992;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2014;11;28888;191;12958;38.07809471060648;0.08488964346349745;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2015;8;29136;191;12460;27.457440966501924;0.06420545746388442;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2016;9;29394;191;12164;30.61849357011635;0.0739888194672805;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2017;13;29663;191;12079;43.82564137140545;0.10762480337776306;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2018;5;30227;191;12667;16.54150263009892;0.03947264545669851;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2019;15;30777;191;12656;48.73769373233259;0.11852085967130216;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2020;21;31283;191;13953;67.12911165808906;0.15050526768436895;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2021;20;31768;191;13873;62.95643414756989;0.14416492467382686;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2022;8;32259;191;13442;24.799280820856197;0.059514953131974406;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5030;AMAGÁ;2023;12;32762;191;9958;36.627800500579944;0.12050612572805784;AMAGÁ - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2010;0;23986;149;5073;0;0;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2011;7;24156;149;15803;28.978307666832258;0.04429538695184459;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2012;11;24332;149;16033;45.20795660036166;0.0686084949791056;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2013;11;24548;149;14971;44.810167834446794;0.07347538574577515;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2014;19;24753;149;12958;76.7583727224983;0.1466275659824047;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2015;15;24951;149;12460;60.117830948659375;0.1203852327447833;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2016;7;25194;149;12164;27.784393109470507;0.05754685958566261;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2017;4;25518;149;12079;15.675209655929148;0.03311532411623479;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2018;8;25962;149;12667;30.814267005623606;0.06315623273071762;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2019;15;26552;149;12656;56.492919554082555;0.11852085967130216;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2020;9;27071;149;13953;33.2459089062096;0.06450225757901526;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2021;20;27496;149;13873;72.73785277858597;0.14416492467382686;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2022;13;27921;149;13442;46.55993696500842;0.09671179883945842;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5031;AMALFI;2023;10;28357;149;9958;35.26466128292838;0.10042177144004821;AMALFI - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2010;5;42152;422;5073;11.86183336496489;0.09856100926473486;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2011;15;42173;422;15803;35.56778033338866;0.09491868632538127;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2012;35;42257;422;16033;82.82651395035143;0.21829975675169963;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2013;31;42284;422;14971;73.31378299120234;0.20706699619263913;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2014;32;42393;422;12958;75.48416012077466;0.24695169007562895;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2015;25;42505;422;12460;58.816609810610515;0.20064205457463882;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2016;23;42683;422;12164;53.88562191036243;0.18908253863860575;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2017;29;42817;422;12079;67.73010720041106;0.24008609984270218;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2018;43;43269;422;12667;99.37830779541935;0.33946475092760714;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2019;34;43713;422;12656;77.78006542676093;0.2686472819216182;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2020;50;44199;422;13953;113.1247313287631;0.3583458754389737;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2021;45;44885;422;13873;100.25621031525009;0.3243710805161104;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2022;33;45577;422;13442;72.40494108870702;0.24549918166939444;ANDES - ANTIOQUIA
5;ANTIOQUIA;5034;ANDES;2023;22;46289;422;9958;47.5274903324764;0.22092789716810607;ANDES - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2010;0;5795;58;5073;0;0;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2011;2;5801;58;15803;34.47681434235477;0.012655824843384168;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2012;9;5784;58;16033;155.60165975103735;0.05613422316472276;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2013;7;5773;58;14971;121.25411397886714;0.04675706365640238;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2014;3;5785;58;12958;51.85825410544512;0.023151720944590216;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2015;4;5796;58;12460;69.01311249137336;0.03210272873194221;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2016;5;5781;58;12164;86.49022660439371;0.041104899704044726;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2017;4;5745;58;12079;69.62576153176676;0.03311532411623479;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2018;4;5756;58;12667;69.49270326615705;0.03157811636535881;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2019;1;5790;58;12656;17.271157167530223;0.007901390644753477;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2020;8;5841;58;13953;136.96284882725558;0.05733534007023579;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2021;3;5932;58;13873;50.573162508428865;0.02162473870107403;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2022;3;6023;58;13442;49.809065249875474;0.022318107424490405;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5036;ANGELÓPOLIS;2023;5;6117;58;9958;81.73941474579043;0.05021088572002411;ANGELÓPOLIS - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2010;0;11853;89;5073;0;0;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2011;3;11788;89;15803;25.449609772650152;0.01898373726507625;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2012;3;11694;89;16033;25.65418163160595;0.018711407721574255;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2013;1;11661;89;14971;8.575593859874797;0.006679580522343197;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2014;5;11586;89;12958;43.15553253927153;0.038586201574317025;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2015;7;11538;89;12460;60.66909343040389;0.05617977528089888;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2016;6;11486;89;12164;52.23750652968832;0.04932587964485367;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2017;9;11396;89;12079;78.97507897507897;0.07450947926152827;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2018;4;11437;89;12667;34.97420652268952;0.03157811636535881;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2019;8;11462;89;12656;69.79584714709475;0.06321112515802782;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2020;8;11536;89;13953;69.34812760055479;0.05733534007023579;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2021;14;11715;89;13873;119.5049082373026;0.1009154472716788;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2022;14;11896;89;13442;117.68661735036987;0.10415116798095521;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5038;ANGOSTURA;2023;7;12081;89;9958;57.94222332588362;0.07029524000803374;ANGOSTURA - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2010;0;16733;205;5073;0;0;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2011;5;16908;205;15803;29.571800331204166;0.03163956210846042;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2012;19;17072;205;16033;111.29334582942832;0.11850558223663694;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2013;12;17264;205;14971;69.50880444856348;0.08015496626811836;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2014;19;17383;205;12958;109.30219179658286;0.1466275659824047;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2015;16;17534;205;12460;91.2512832211703;0.12841091492776885;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2016;10;17723;205;12164;56.42385600631947;0.08220979940808945;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2017;8;17991;205;12079;44.46667778333611;0.06623064823246957;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2018;26;18321;205;12667;141.9136510015829;0.20525775637483223;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2019;7;18737;205;12656;37.3592357367775;0.05530973451327434;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2020;18;19104;205;13953;94.22110552763819;0.12900451515803052;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2021;20;19404;205;13873;103.07153164296021;0.14416492467382686;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2022;24;19704;205;13442;121.80267965895248;0.17854485939592324;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5040;ANORÍ;2023;21;20011;205;9958;104.94228174504022;0.21088572002410122;ANORÍ - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2010;0;24381;188;5073;0;0;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2011;7;24522;188;15803;28.545795612103415;0.04429538695184459;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2012;19;24698;188;16033;76.92930601668151;0.11850558223663694;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2013;13;24878;188;14971;52.2550044215773;0.08683454679046157;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2014;12;25075;188;12958;47.85643070787637;0.09260688377836086;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2015;16;25252;188;12460;63.36131791541264;0.12841091492776885;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2016;24;25462;188;12164;94.258110124892;0.19730351857941467;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2017;17;25808;188;12079;65.87104773713577;0.14074012749399786;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2018;10;26164;188;12667;38.22045558783061;0.07894529091339703;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2019;23;26598;188;12656;86.47266711782841;0.18173198482932998;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2020;6;27002;188;13953;22.220576253610844;0.043001505052676844;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2021;15;27421;188;13873;54.70260019692936;0.10812369350537016;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2022;16;27844;188;13442;57.46300818847866;0.11902990626394881;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5042;SANTAFÉ DE ANTIOQUIA;2023;10;28279;188;9958;35.36192934686517;0.10042177144004821;SANTAFÉ DE ANTIOQUIA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2010;1;6812;33;5073;14.67997651203758;0.019712201852946976;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2011;2;6855;33;15803;29.175784099197664;0.012655824843384168;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2012;0;6880;33;16033;0;0;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2013;4;6894;33;14971;58.021467943138965;0.02671832208937279;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2014;0;6905;33;12958;0;0;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2015;1;6976;33;12460;14.334862385321102;0.008025682182985553;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2016;7;6961;33;12164;100.56026432983765;0.05754685958566261;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2017;3;6970;33;12079;43.0416068866571;0.02483649308717609;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2018;3;7010;33;12667;42.796005706134096;0.023683587274019105;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2019;1;7085;33;12656;14.114326040931546;0.007901390644753477;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2020;5;7169;33;13953;69.74473427256243;0.035834587543897366;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2021;3;7280;33;13873;41.20879120879121;0.02162473870107403;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2022;0;7393;33;13442;0;0;ANZA - ANTIOQUIA
5;ANTIOQUIA;5044;ANZA;2023;3;7508;33;9958;39.95737879595098;0.03012653143201446;ANZA - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2010;10;102469;611;5073;9.759049078257814;0.19712201852946973;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2011;78;104703;611;15803;74.49643276696943;0.4935771688919825;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2012;43;106833;611;16033;40.24973556859772;0.26819684400923094;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2013;34;108910;611;14971;31.21843724175925;0.2271057377596687;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2014;38;111088;611;12958;34.20711507993663;0.2932551319648094;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2015;27;113243;611;12460;23.842533313317382;0.21669341894060995;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2016;35;115555;611;12164;30.288607156765174;0.28773429792831307;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2017;54;118064;611;12079;45.73790486515788;0.4470568755691696;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2018;54;121003;611;12667;44.62699271918878;0.42630457093234386;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2019;45;124647;611;12656;36.10195191220005;0.3555625790139065;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2020;42;127744;611;13953;32.87825651302605;0.3010105353687379;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2021;61;129751;611;13873;47.013125139690636;0.4397030202551719;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2022;53;131754;611;13442;40.226482687432636;0.39428656449933047;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5045;APARTADÓ;2023;37;133811;611;9958;27.650940505638548;0.37156055432817836;APARTADÓ - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2010;2;29052;64;5073;6.884207627702051;0.03942440370589395;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2011;6;29059;64;15803;20.647647888778003;0.0379674745301525;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2012;7;29049;64;16033;24.09721505043203;0.04365995135033992;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2013;6;28949;64;14971;20.72610452865384;0.04007748313405918;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2014;8;28913;64;12958;27.669214540172238;0.06173792251890724;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2015;5;28917;64;12460;17.29086696406958;0.04012841091492777;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2016;8;28981;64;12164;27.604292467478693;0.06576783952647156;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2017;11;29045;64;12079;37.87226717163023;0.09106714131964568;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2018;2;29295;64;12667;6.827103601297149;0.015789058182679405;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2019;4;29942;64;12656;13.359161044686395;0.03160556257901391;ARBOLETES - ANTIOQUIA
5;ANTIOQUIA;5051;ARBOLETES;2020;2;30510;64;13953;6.555227794165847;0.014333835017558947;ARBOLETES - ANTIOQUIA
